Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Dec 06, 2021",PHX,SAS,H,48,104,40,93,43.0,11,29,37.9,13,19,68.4,9,32,41,31,15,12,6,18,-4
"Dec 04, 2021",GSW,SAS,A,48,112,42,88,47.7,12,35,34.3,16,19,84.2,11,34,45,24,12,10,4,17,5
"Dec 02, 2021",POR,SAS,A,48,114,44,91,48.4,14,36,38.9,12,16,75.0,6,42,48,32,14,10,5,15,31
"Nov 29, 2021",SAS,WAS,H,48,116,49,92,53.3,8,18,44.4,10,16,62.5,15,36,51,28,10,4,6,15,17
"Nov 26, 2021",SAS,BOS,H,48,96,38,87,43.7,6,24,25.0,14,19,73.7,8,45,53,21,11,7,6,15,8
"Nov 24, 2021",SAS,ATL,A,48,106,43,100,43.0,12,33,36.4,8,10,80.0,15,29,44,27,12,8,4,16,-18
"Nov 22, 2021",SAS,PHX,A,48,111,49,93,52.7,5,20,25.0,8,16,50.0,11,33,44,23,15,9,4,16,-4
"Nov 18, 2021",MIN,SAS,H,48,90,35,84,41.7,6,32,18.8,14,19,73.7,11,31,42,26,12,7,6,12,-25
"Nov 16, 2021",LAC,SAS,H,48,92,41,95,43.2,5,22,22.7,5,7,71.4,6,35,41,26,16,10,4,17,-14
"Nov 14, 2021",LAL,SAS,H,48,106,40,90,44.4,16,36,44.4,10,15,66.7,11,32,43,28,15,9,2,17,-8
"Nov 12, 2021",SAS,DAL,A,48,109,41,84,48.8,13,30,43.3,14,20,70.0,3,38,41,30,13,3,3,17,-14
"Nov 10, 2021",SAS,SAC,H,48,136,49,92,53.3,18,32,56.3,20,31,64.5,12,31,43,34,8,11,3,16,19
"Nov 07, 2021",OKC,SAS,H,48,94,41,100,41.0,6,30,20.0,6,9,66.7,11,35,46,29,10,9,10,16,-5
"Nov 05, 2021",ORL,SAS,A,48,102,40,90,44.4,6,19,31.6,16,18,88.9,5,43,48,23,13,11,7,14,13
"Nov 03, 2021",SAS,DAL,A,48,108,43,88,48.9,7,21,33.3,15,20,75.0,5,35,40,25,15,10,10,24,-1
"Nov 01, 2021",IND,SAS,H,48,118,47,89,52.8,14,28,50.0,10,14,71.4,8,28,36,34,17,6,4,9,-13
"Oct 30, 2021",MIL,SAS,A,48,102,39,95,41.1,7,31,22.6,17,24,70.8,8,41,49,28,10,12,3,13,9
"Oct 28, 2021",DAL,SAS,H,48,99,39,88,44.3,12,30,40.0,9,15,60.0,11,37,48,21,15,6,11,16,-5
"Oct 26, 2021",SAS,LAL,A,53,121,48,108,44.4,13,36,36.1,12,22,54.5,16,43,59,33,16,10,6,22,-4
"Oct 23, 2021",SAS,MIL,A,48,111,48,99,48.5,10,39,25.6,5,6,83.3,10,28,38,29,13,10,4,18,-10
"Oct 22, 2021",DEN,SAS,H,48,96,40,84,47.6,6,24,25.0,10,14,71.4,7,32,39,24,20,11,2,17,-6
"Oct 20, 2021",SAS,ORL,H,48,123,49,98,50.0,13,30,43.3,12,18,66.7,13,30,43,32,8,8,3,22,26
