MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Dec 25, 2021 - BOS @ MIL",L,48,113,38,89,42.7,17,45,37.8,20,24,83.3,11,33,44,24,14,9,8,23,-4
"Dec 22, 2021 - BOS vs. CLE",W,48,111,43,92,46.7,11,30,36.7,14,18,77.8,12,36,48,24,13,12,5,24,10
"Dec 20, 2021 - BOS vs. PHI",L,48,103,38,82,46.3,7,27,25.9,20,25,80.0,11,31,42,16,18,9,5,23,-5
"Dec 18, 2021 - BOS vs. NYK",W,48,114,42,89,47.2,17,45,37.8,13,17,76.5,12,33,45,23,13,6,3,20,7
"Dec 17, 2021 - BOS vs. GSW",L,48,107,36,82,43.9,15,41,36.6,20,29,69.0,11,34,45,20,16,5,2,19,-4
"Dec 13, 2021 - BOS vs. MIL",W,48,117,43,86,50.0,20,47,42.6,11,13,84.6,7,33,40,31,13,6,5,15,14
"Dec 10, 2021 - BOS @ PHX",L,48,90,35,93,37.6,4,26,15.4,16,24,66.7,15,31,46,13,13,7,6,17,-21
"Dec 08, 2021 - BOS @ LAC",L,48,111,41,86,47.7,10,32,31.3,19,21,90.5,14,33,47,26,23,11,3,21,-3
"Dec 07, 2021 - BOS @ LAL",L,48,102,36,82,43.9,10,33,30.3,20,29,69.0,7,27,34,27,13,8,4,16,-15
"Dec 04, 2021 - BOS @ POR",W,48,145,49,87,56.3,21,37,56.8,26,29,89.7,12,34,46,26,12,5,7,21,28
"Dec 03, 2021 - BOS @ UTA",L,48,130,47,91,51.6,14,39,35.9,22,22,100,5,25,30,23,6,9,3,22,-7
"Dec 01, 2021 - BOS vs. PHI",W,48,88,33,79,41.8,11,28,39.3,11,15,73.3,4,42,46,18,13,5,8,15,1
"Nov 28, 2021 - BOS @ TOR",W,48,109,34,82,41.5,12,34,35.3,29,31,93.5,12,41,53,24,18,5,3,19,12
"Nov 26, 2021 - BOS @ SAS",L,48,88,34,92,37.0,10,34,29.4,10,15,66.7,12,39,51,20,11,4,8,20,-8
"Nov 24, 2021 - BOS vs. BKN",L,48,104,34,91,37.4,11,48,22.9,25,28,89.3,15,30,45,25,11,6,5,24,-19
"Nov 22, 2021 - BOS vs. HOU",W,48,108,39,92,42.4,12,35,34.3,18,19,94.7,11,47,58,19,15,10,3,24,18
"Nov 20, 2021 - BOS vs. OKC",W,48,111,41,88,46.6,17,39,43.6,12,14,85.7,8,40,48,28,7,4,7,11,6
"Nov 19, 2021 - BOS vs. LAL",W,48,130,44,88,50.0,11,30,36.7,31,38,81.6,12,39,51,22,14,7,2,20,22
"Nov 17, 2021 - BOS @ ATL",L,48,99,37,84,44.0,11,41,26.8,14,17,82.4,12,30,42,24,14,9,2,17,-11
"Nov 15, 2021 - BOS @ CLE",W,48,98,36,78,46.2,10,29,34.5,16,20,80.0,6,40,46,23,14,7,6,16,6
"Nov 13, 2021 - BOS @ CLE",L,48,89,33,78,42.3,6,23,26.1,17,18,94.4,10,37,47,20,20,7,3,16,-2
"Nov 12, 2021 - BOS vs. MIL",W,53,122,47,96,49.0,12,41,29.3,16,18,88.9,16,37,53,22,17,5,7,12,9
"Nov 10, 2021 - BOS vs. TOR",W,48,104,42,94,44.7,10,29,34.5,10,15,66.7,12,32,44,21,15,10,5,13,16
"Nov 06, 2021 - BOS @ DAL",L,48,104,42,86,48.8,9,31,29.0,11,16,68.8,8,28,36,20,11,6,2,14,-3
"Nov 04, 2021 - BOS @ MIA",W,48,95,31,78,39.7,16,41,39.0,17,20,85.0,11,35,46,16,16,7,4,16,17
"Nov 03, 2021 - BOS @ ORL",W,48,92,33,79,41.8,10,37,27.0,16,25,64.0,9,41,50,24,11,7,9,20,13
"Nov 01, 2021 - BOS vs. CHI",L,48,114,42,96,43.8,15,33,45.5,15,20,75.0,13,25,38,20,9,10,1,15,-14
"Oct 30, 2021 - BOS @ WAS",L,58,112,44,107,41.1,2,26,7.7,22,25,88.0,8,46,54,23,12,8,10,32,-3
"Oct 27, 2021 - BOS vs. WAS",L,48,107,37,85,43.5,10,29,34.5,23,28,82.1,10,27,37,18,13,9,5,21,-9
"Oct 25, 2021 - BOS @ CHA",W,53,140,50,101,49.5,19,50,38.0,21,25,84.0,11,42,53,33,12,8,9,23,11
"Oct 24, 2021 - BOS @ HOU",W,48,107,38,86,44.2,15,47,31.9,16,20,80.0,6,37,43,22,12,10,6,22,10
"Oct 22, 2021 - BOS vs. TOR",L,48,83,32,82,39.0,11,34,32.4,8,11,72.7,10,32,42,19,25,6,12,19,-32
"Oct 20, 2021 - BOS @ NYK",L,58,134,48,117,41.0,21,57,36.8,17,23,73.9,15,41,56,34,18,13,9,24,-4
"Apr 10, 2022 - BKN vs. IND",W,48,134,52,81,64.2,8,22,36.4,22,25,88.0,8,42,50,30,21,5,6,16,8
"Apr 08, 2022 - BKN vs. CLE",W,48,118,43,92,46.7,12,32,37.5,20,21,95.2,13,32,45,30,11,5,8,20,11
"Apr 06, 2022 - BKN @ NYK",W,48,110,41,93,44.1,14,41,34.1,14,18,77.8,13,36,49,28,14,7,6,26,12
"Apr 05, 2022 - BKN vs. HOU",W,48,118,39,86,45.3,15,37,40.5,25,27,92.6,12,40,52,22,17,6,9,23,13
"Apr 02, 2022 - BKN @ ATL",L,48,115,42,99,42.4,17,37,45.9,14,19,73.7,10,42,52,17,13,5,3,29,-7
"Mar 31, 2022 - BKN vs. MIL",L,53,119,45,97,46.4,18,37,48.6,11,16,68.8,5,36,41,31,16,12,7,25,-1
"Mar 29, 2022 - BKN vs. DET",W,48,130,42,76,55.3,15,28,53.6,31,34,91.2,8,33,41,24,19,9,6,19,7
"Mar 27, 2022 - BKN vs. CHA",L,48,110,43,97,44.3,7,34,20.6,17,26,65.4,14,36,50,30,11,9,11,20,-9
"Mar 26, 2022 - BKN @ MIA",W,48,110,39,83,47.0,11,33,33.3,21,26,80.8,11,29,40,26,17,15,5,22,15
"Mar 23, 2022 - BKN @ MEM",L,48,120,43,87,49.4,9,25,36.0,25,27,92.6,10,29,39,18,14,6,10,20,-12
"Mar 21, 2022 - BKN vs. UTA",W,48,114,45,83,54.2,11,30,36.7,13,15,86.7,7,34,41,31,14,5,4,19,8
"Mar 18, 2022 - BKN vs. POR",W,48,128,45,77,58.4,10,25,40.0,28,33,84.8,13,32,45,24,21,7,4,22,5
"Mar 16, 2022 - BKN vs. DAL",L,48,111,45,91,49.5,9,26,34.6,12,15,80.0,19,26,45,28,11,2,2,21,-2
"Mar 15, 2022 - BKN @ ORL",W,48,150,53,88,60.2,16,27,59.3,28,34,82.4,7,41,48,35,13,9,4,23,42
"Mar 13, 2022 - BKN vs. NYK",W,48,110,44,89,49.4,6,29,20.7,16,22,72.7,12,27,39,30,14,11,3,19,3
